Date,High,Low,Open,Close,Volume,Adj Close
2014-02-13,64.9124984741211,60.650001525878906,64.9124984741211,61.125,1267404.0,34.718021392822266
2014-02-14,61.0,59.599998474121094,60.025001525878906,60.025001525878906,2286480.0,34.09323501586914
2014-02-17,60.92499923706055,59.5,60.25,60.212501525878906,1632864.0,34.19974136352539
2014-02-18,61.3125,59.17499923706055,60.25,59.57500076293945,1467796.0,33.837646484375
2014-02-19,60.5,58.29999923706055,59.5,60.25,1843348.0,34.221031188964844
2014-02-20,60.787498474121094,59.11249923706055,59.98749923706055,59.45000076293945,1143716.0,33.76664733886719
2014-02-21,61.17499923706055,59.287498474121094,59.5,60.76250076293945,2945436.0,34.51213455200195
2014-02-24,62.61249923706055,60.724998474121094,60.775001525878906,61.01250076293945,2202848.0,34.65412139892578
2014-02-25,62.23749923706055,61.0,61.0,61.86249923706055,1712292.0,35.136905670166016
2014-02-26,63.275001525878906,60.3125,61.875,62.0,2802064.0,35.21500015258789
2014-02-28,63.25,61.25,61.82500076293945,62.087501525878906,3006292.0,35.264705657958984
2014-03-03,63.20000076293945,61.20000076293945,62.037498474121094,62.662498474121094,1819468.0,35.59129333496094
2014-03-04,63.73749923706055,61.76250076293945,62.5,63.26250076293945,2923788.0,35.93208694458008
2014-03-05,64.4000015258789,63.25,63.32500076293945,63.79999923706055,1074392.0,36.23737335205078
2014-03-06,66.5374984741211,61.974998474121094,64.25,66.11250305175781,9083296.0,37.55084228515625
2014-03-07,67.69999694824219,65.0250015258789,66.25,66.8125,3378424.0,37.94842529296875
2014-03-10,68.36250305175781,66.5,66.75,67.1875,3342132.0,38.16142272949219
2014-03-11,68.75,67.25,67.5,67.4749984741211,3010320.0,38.32472229003906
2014-03-12,67.26249694824219,65.25,67.26249694824219,66.19999694824219,1153556.0,37.60053634643555
2014-03-13,72.375,65.0,66.0,69.0,8028760.0,39.190887451171875
2014-03-14,70.5,66.3375015258789,69.0,67.25,4118236.0,38.196922302246094
2014-03-18,68.75,66.7125015258789,67.625,67.07499694824219,2226080.0,38.0975227355957
2014-03-19,67.92500305175781,64.76249694824219,67.5,65.3125,3568368.0,37.09645080566406
2014-03-20,64.69999694824219,62.275001525878906,63.75,63.275001525878906,5967640.0,35.93918228149414
2014-03-21,63.25,60.25,62.625,60.525001525878906,6552460.0,34.37723159790039
2014-03-24,64.0,60.9375,61.337501525878906,63.787498474121094,6013884.0,36.23027801513672
2014-03-25,65.9000015258789,62.88750076293945,63.75,65.4375,6465100.0,37.16745376586914
2014-03-26,66.92500305175781,65.1500015258789,65.4375,65.7874984741211,2304184.0,37.36624526977539
2014-03-27,68.5999984741211,65.125,65.2249984741211,67.5,5456540.0,38.33892059326172
2014-03-28,69.5,67.5,67.9749984741211,68.76249694824219,1564756.0,39.055992126464844
2014-03-31,71.25,68.76249694824219,69.0,70.4124984741211,2046040.0,39.993167877197266
2014-04-01,70.9749984741211,68.1624984741211,70.17500305175781,68.48750305175781,1856744.0,38.899803161621094
2014-04-02,69.86250305175781,68.4124984741211,68.57499694824219,69.2249984741211,1839608.0,39.31869125366211
2014-04-03,69.6875,67.5,69.25,68.36250305175781,3192520.0,38.828800201416016
2014-04-04,71.1875,66.07499694824219,67.0250015258789,70.4000015258789,16807268.0,39.9860725402832
2014-04-07,71.5,68.0250015258789,70.75,68.5625,3403840.0,38.94239807128906
2014-04-09,70.55000305175781,68.75,68.75,70.2249984741211,3071852.0,39.88666915893555
2014-04-10,70.5999984741211,68.5250015258789,70.26249694824219,69.30000305175781,5023396.0,39.361289978027344
2014-04-11,70.17500305175781,67.76249694824219,69.2750015258789,68.0250015258789,2772576.0,38.637107849121094
2014-04-15,68.5374984741211,66.01249694824219,68.0374984741211,66.5875015258789,3153300.0,37.82062530517578
2014-04-16,66.7125015258789,65.0,66.25,65.2750015258789,2630824.0,37.075157165527344
2014-04-17,66.44999694824219,64.67500305175781,65.75,66.01249694824219,2768752.0,37.494041442871094
2014-04-21,67.1624984741211,65.5,66.6875,66.5625,3268232.0,37.80643081665039
2014-04-22,69.875,66.26249694824219,66.9000015258789,68.92500305175781,4925720.0,39.14829635620117
2014-04-23,69.9749984741211,67.25,69.25,67.6500015258789,7776712.0,38.42411422729492
2014-04-24,67.6500015258789,67.6500015258789,67.6500015258789,67.6500015258789,0.0,38.42411422729492
2014-04-25,68.42500305175781,65.5625,67.75,65.88749694824219,2358616.0,37.42304229736328
2014-04-28,67.5,65.1875,65.1875,66.23750305175781,2618388.0,37.62184143066406
2014-04-29,67.0999984741211,65.82499694824219,66.73750305175781,66.5625,1559112.0,37.80643081665039
2014-04-30,67.67500305175781,64.5374984741211,66.625,65.86250305175781,4035100.0,37.408836364746094
2014-05-02,67.5,65.9625015258789,66.55000305175781,66.92500305175781,1562488.0,38.012325286865234
2014-05-05,68.5999984741211,67.0374984741211,67.4375,67.30000305175781,2390760.0,38.22532272338867
2014-05-06,68.375,67.0625,67.0625,67.75,1483436.0,38.48091506958008
2014-05-07,69.44999694824219,67.63749694824219,68.0,68.5875015258789,2576172.0,38.95659637451172
2014-05-08,69.75,68.6875,68.75,69.6500015258789,2881196.0,39.56008529663086
2014-05-09,72.17500305175781,69.0625,69.9625015258789,71.63749694824219,4487928.0,40.68894958496094
2014-05-12,75.86250305175781,71.4375,71.4375,75.5,9843752.0,42.882789611816406
2014-05-13,79.8499984741211,76.44999694824219,77.25,78.07499694824219,10685244.0,44.3453483581543
2014-05-14,78.73750305175781,76.32499694824219,78.07499694824219,76.9124984741211,2524772.0,43.68507385253906
2014-05-15,77.9749984741211,75.8375015258789,76.9124984741211,77.11250305175781,3420896.0,43.79866027832031
2014-05-16,85.88749694824219,79.61250305175781,82.5,81.9000015258789,17504720.0,46.517879486083984
2014-05-19,91.1624984741211,82.5,82.5,89.42500305175781,12398796.0,50.79196548461914
2014-05-20,90.3499984741211,85.5250015258789,89.75,87.125,6293916.0,49.4856071472168
2014-05-21,87.51249694824219,85.01249694824219,87.125,86.4749984741211,3941064.0,49.11641311645508
2014-05-22,89.5,86.5875015258789,86.75,88.8375015258789,4762420.0,50.458274841308594
2014-05-23,92.9000015258789,89.0,89.25,90.92500305175781,5121076.0,51.64393615722656
2014-05-26,95.36250305175781,89.75,91.01249694824219,92.82499694824219,7424944.0,52.723121643066406
2014-05-27,94.25,88.3125,93.75,90.3375015258789,6318392.0,51.31024932861328
2014-05-28,91.2249984741211,87.625,90.75,89.5875015258789,3893488.0,50.88426971435547
2014-05-29,92.5,87.5625,91.5,88.3499984741211,9932464.0,50.1813850402832
2014-05-30,91.38749694824219,88.75,88.875,90.0250015258789,5304480.0,51.13275909423828
2014-06-02,92.0,90.0,90.0250015258789,90.82499694824219,4056624.0,51.58713912963867
2014-06-03,92.44999694824219,88.8499984741211,91.4749984741211,89.8125,5187992.0,51.012054443359375
2014-06-04,90.8125,87.9000015258789,90.11250305175781,88.11250305175781,3942892.0,50.046485900878906
2014-06-05,92.69999694824219,87.7750015258789,87.7750015258789,91.875,10705316.0,52.18352127075195
2014-06-06,96.26249694824219,91.625,93.1875,93.2874984741211,14708616.0,52.985801696777344
2014-06-09,94.7249984741211,90.75,93.75,91.82499694824219,4659488.0,52.15512466430664
2014-06-10,92.375,89.5250015258789,92.375,89.7125015258789,5253580.0,50.955257415771484
2014-06-11,91.625,87.5,90.25,87.82499694824219,4391416.0,49.88318634033203
2014-06-12,89.19999694824219,87.5,88.0,88.07499694824219,5343888.0,50.025184631347656
2014-06-13,87.75,79.5374984741211,87.75,83.32499694824219,7920688.0,47.32725524902344
2014-06-16,85.23750305175781,80.76249694824219,83.23750305175781,83.92500305175781,6190332.0,47.66805648803711
2014-06-17,88.17500305175781,83.75,84.7750015258789,87.5999984741211,4940788.0,49.75539016723633
2014-06-18,89.32499694824219,83.9124984741211,86.8375015258789,85.5999984741211,4644052.0,48.61942672729492
2014-06-19,86.98750305175781,82.51249694824219,85.0250015258789,83.5,4176580.0,47.426666259765625
2014-06-20,84.5,79.8499984741211,82.75,80.44999694824219,5183560.0,45.694305419921875
2014-06-23,82.25,80.11250305175781,80.11250305175781,81.8499984741211,5410920.0,46.48948669433594
2014-06-24,86.42500305175781,82.5,82.5,85.5,7706720.0,48.562618255615234
2014-06-25,87.0,85.13749694824219,86.25,85.80000305175781,4676416.0,48.733028411865234
2014-06-26,84.0,81.0999984741211,82.13749694824219,81.9749984741211,5657132.0,46.56048583984375
2014-06-27,83.61250305175781,81.5,82.3125,83.19999694824219,2389896.0,47.256256103515625
2014-06-30,86.48750305175781,83.30000305175781,83.30000305175781,86.1500015258789,3041092.0,48.931827545166016
2014-07-01,88.75,85.2750015258789,87.875,85.67500305175781,6293100.0,48.66202163696289
2014-07-02,86.8499984741211,85.0250015258789,86.125,85.73750305175781,5031416.0,48.69751739501953
2014-07-03,87.25,85.3125,86.44999694824219,85.7125015258789,2910424.0,48.68332290649414
2014-07-04,87.61250305175781,85.25,86.19999694824219,87.23750305175781,4238172.0,49.54949951171875
2014-07-07,87.375,85.125,87.1624984741211,85.5625,2127644.0,48.59812545776367
2014-07-08,86.67500305175781,82.0,85.5625,83.0625,3979220.0,47.178157806396484
2014-07-09,86.44999694824219,82.76249694824219,83.5,85.4375,3244536.0,48.52712631225586
2014-07-10,88.5,83.01249694824219,85.44999694824219,85.67500305175781,4686180.0,48.66202163696289
2014-07-11,86.6500015258789,83.01249694824219,85.7750015258789,83.44999694824219,3160900.0,47.39826583862305
2014-07-14,84.44999694824219,81.30000305175781,83.7249984741211,81.8125,3393508.0,46.46818542480469
2014-07-15,83.61250305175781,82.0875015258789,82.25,82.94999694824219,2540172.0,47.1142692565918
2014-07-16,84.98750305175781,83.48750305175781,83.48750305175781,84.5374984741211,1715532.0,48.01594543457031
2014-07-17,85.3499984741211,83.25,84.01249694824219,85.0,2200992.0,48.278629302978516
2014-07-18,84.44999694824219,83.25,84.38749694824219,83.80000305175781,2048304.0,47.5970458984375
2014-07-21,84.57499694824219,82.0,84.0,82.25,1753404.0,46.71668243408203
2014-07-22,83.3499984741211,81.88749694824219,82.0374984741211,82.8375015258789,1791388.0,47.050376892089844
2014-07-23,84.4625015258789,82.4749984741211,83.0250015258789,83.55000305175781,1936832.0,47.455055236816406
2014-07-24,84.36250305175781,82.5,83.875,82.7249984741211,1315704.0,46.986473083496094
2014-07-25,83.2249984741211,80.55000305175781,82.86250305175781,81.3375015258789,1563168.0,46.198394775390625
2014-07-28,81.7125015258789,79.88749694824219,80.7874984741211,80.5250015258789,1377188.0,45.73691940307617
2014-07-30,82.11250305175781,80.1875,80.1875,81.01249694824219,1356304.0,46.01380157470703
2014-07-31,83.75,81.0,81.0,82.8125,4924680.0,47.036170959472656
2014-08-01,84.44999694824219,82.1624984741211,82.69999694824219,82.4124984741211,2093136.0,46.80897903442383
2014-08-04,86.8499984741211,83.0,83.0,85.88749694824219,3625168.0,48.7827262878418
2014-08-05,86.5,83.80000305175781,86.23750305175781,84.0625,2572756.0,47.74616241455078
2014-08-06,84.625,82.0875015258789,84.0625,82.36250305175781,2214864.0,46.780574798583984
2014-08-07,85.0,82.61250305175781,82.61250305175781,84.6500015258789,2756236.0,48.07984924316406
2014-08-08,83.67500305175781,80.875,83.11250305175781,81.07499694824219,5184456.0,46.049293518066406
2014-08-11,83.0,81.42500305175781,81.42500305175781,82.30000305175781,1169940.0,46.74508285522461
2014-08-12,85.86250305175781,82.48750305175781,82.48750305175781,85.26249694824219,4829608.0,48.427738189697266
2014-08-13,87.9625015258789,85.63749694824219,85.86250305175781,86.11250305175781,4876536.0,48.910518646240234
2014-08-14,84.9000015258789,83.1500015258789,84.125,84.55000305175781,2263792.0,53.42011260986328
2014-08-18,89.9749984741211,84.07499694824219,84.07499694824219,88.0875015258789,8053852.0,55.655155181884766
2014-08-19,90.8499984741211,88.875,89.67500305175781,89.57499694824219,7408808.0,56.5949821472168
2014-08-20,90.94999694824219,88.44999694824219,90.0,88.7874984741211,3609904.0,56.097434997558594
2014-08-21,92.76249694824219,88.51249694824219,88.51249694824219,92.1875,5944624.0,58.245609283447266
2014-08-22,93.375,90.05000305175781,92.63749694824219,90.57499694824219,6142228.0,57.22681427001953
2014-08-25,91.4749984741211,89.25,90.6500015258789,89.44999694824219,3743784.0,56.51602554321289
2014-08-26,90.3375015258789,86.38749694824219,89.4749984741211,88.11250305175781,3922736.0,55.67095947265625
2014-08-27,89.32499694824219,88.13749694824219,88.23750305175781,88.8499984741211,4339376.0,56.136924743652344
2014-08-28,90.82499694824219,88.8375015258789,88.8375015258789,89.8499984741211,7415912.0,56.768741607666016
2014-09-01,95.44999694824219,90.125,90.2249984741211,95.1624984741211,9466276.0,60.12527084350586
2014-09-02,96.92500305175781,95.25,95.75,96.17500305175781,6215564.0,60.764984130859375
2014-09-03,99.625,97.0,98.4749984741211,97.75,10398740.0,61.760093688964844
2014-09-04,97.9625015258789,94.32499694824219,97.4000015258789,96.125,2811628.0,60.73337936401367
2014-09-05,98.86250305175781,95.94999694824219,96.73750305175781,96.8499984741211,3035248.0,61.19145202636719
2014-09-08,100.67500305175781,96.94999694824219,98.44999694824219,100.17500305175781,4629144.0,63.29225540161133
2014-09-09,101.25,97.8375015258789,101.0,99.4124984741211,4021556.0,62.81048583984375
2014-09-10,99.4749984741211,97.375,99.0,97.7125015258789,2663216.0,61.73640441894531
2014-09-11,99.5875015258789,97.4000015258789,97.98750305175781,99.26249694824219,3405524.0,62.7157096862793
2014-09-12,102.80000305175781,99.625,100.125,100.05000305175781,11516584.0,63.21327590942383
2014-09-15,101.375,99.36250305175781,100.0,99.75,3830704.0,63.02372360229492
2014-09-16,100.21299743652344,93.0250015258789,100.0,93.7750015258789,6960556.0,59.24862289428711
2014-09-17,95.0,91.125,94.23750305175781,92.17500305175781,3790160.0,58.23772048950195
2014-09-18,94.8499984741211,91.13749694824219,91.80000305175781,94.5250015258789,4101536.0,59.72248077392578
2014-09-19,95.61250305175781,92.5,94.94999694824219,92.7750015258789,2464156.0,58.6168098449707
2014-09-22,94.2249984741211,91.9749984741211,92.51249694824219,93.3499984741211,2734760.0,58.98009490966797
2014-09-23,94.0,88.82499694824219,93.4749984741211,89.36250305175781,4552884.0,56.46072769165039
2014-09-24,89.98750305175781,86.0374984741211,88.8125,88.88749694824219,6163892.0,56.160621643066406
2014-09-25,89.625,85.3375015258789,88.0,85.88749694824219,5043572.0,54.26517105102539
2014-09-26,88.7249984741211,83.51249694824219,85.0250015258789,87.8499984741211,4179064.0,55.50511169433594
2014-09-29,89.23750305175781,85.25,87.30000305175781,86.3499984741211,3507772.0,54.557373046875
2014-09-30,91.17500305175781,85.19999694824219,85.63749694824219,90.5999984741211,7387284.0,57.24260711669922
2014-10-01,92.7125015258789,90.0,91.80000305175781,90.67500305175781,3695536.0,57.28998947143555
2014-10-07,92.0250015258789,88.75,90.80000305175781,89.375,2688916.0,56.4686279296875
2014-10-08,96.48750305175781,89.1500015258789,89.1500015258789,95.5,9269540.0,60.3385009765625
2014-10-09,96.9000015258789,93.82499694824219,96.0875015258789,94.61250305175781,5215408.0,59.777774810791016
2014-10-10,97.5,93.375,95.3375015258789,93.8499984741211,3988436.0,59.29599380493164
2014-10-13,96.0,91.38749694824219,93.625,94.9124984741211,3821204.0,59.96731185913086
2014-10-14,95.2249984741211,91.5374984741211,95.11250305175781,91.8375015258789,4299364.0,58.02447509765625
2014-10-15,91.8375015258789,91.8375015258789,91.8375015258789,91.8375015258789,0.0,58.02447509765625
2014-10-16,94.44999694824219,88.7249984741211,92.5,89.8125,9751888.0,56.745052337646484
2014-10-17,92.69999694824219,89.5625,90.0,91.4000015258789,3671756.0,57.74806213378906
2014-10-20,98.5,94.23750305175781,97.5,94.875,13958776.0,59.94362258911133
2014-10-21,94.98750305175781,92.125,94.98750305175781,92.42500305175781,3854988.0,58.395668029785156
2014-10-22,93.5,90.125,92.9749984741211,90.48750305175781,6959796.0,57.17152786254883
2014-10-27,91.4375,87.88749694824219,91.23750305175781,88.2750015258789,3244184.0,55.773624420166016
2014-10-28,89.94999694824219,88.07499694824219,88.5,89.2249984741211,4943864.0,56.37385940551758
2014-10-29,90.42500305175781,88.5,89.5,88.9749984741211,4748984.0,56.21590042114258
2014-10-30,89.75,88.26249694824219,88.7750015258789,89.26249694824219,5596136.0,56.39754867553711
2014-10-31,91.80000305175781,89.5250015258789,89.5250015258789,91.0374984741211,5661148.0,57.51902770996094
2014-11-03,92.625,90.9749984741211,91.0374984741211,91.19999694824219,4853616.0,57.62168884277344
2014-11-05,93.875,91.88749694824219,92.23750305175781,92.32499694824219,7957884.0,58.332496643066406
2014-11-07,94.8499984741211,92.0,92.13749694824219,93.80000305175781,14213456.0,59.2644157409668
2014-11-10,95.5,93.3125,94.2249984741211,94.57499694824219,7262468.0,59.75407409667969
2014-11-11,96.5,93.6624984741211,95.2249984741211,94.11250305175781,6876424.0,59.46186065673828
2014-11-12,95.0,90.25,94.2750015258789,90.57499694824219,6935008.0,57.22681427001953
2014-11-13,91.11250305175781,85.8125,90.73750305175781,86.5625,11298488.0,54.6916389465332
2014-11-14,89.625,85.55000305175781,87.11250305175781,89.19999694824219,9289756.0,56.35805892944336
2014-11-17,89.67500305175781,87.3499984741211,89.2249984741211,89.3375015258789,4306872.0,56.44492721557617
2014-11-18,90.2249984741211,87.76249694824219,89.01249694824219,88.4124984741211,4093288.0,55.86050796508789
2014-11-19,89.375,85.69999694824219,88.1875,85.9375,6299268.0,54.29676055908203
2014-11-20,86.61250305175781,84.17500305175781,85.63749694824219,86.1875,3529500.0,54.454715728759766
2014-11-21,87.0,85.625,85.625,86.44999694824219,3625256.0,54.62057113647461
2014-11-24,86.875,85.38749694824219,86.5,86.0374984741211,3666160.0,54.359928131103516
2014-11-25,87.0625,84.625,85.75,84.9749984741211,4314164.0,53.68864059448242
2014-11-26,86.23750305175781,84.625,85.4000015258789,85.75,2094700.0,54.17829132080078
2014-11-27,87.94999694824219,85.5,85.75,87.26249694824219,6042284.0,55.1339111328125
2014-11-28,93.82499694824219,89.0999984741211,89.5,91.23750305175781,13820336.0,57.645381927490234
2014-12-01,93.05000305175781,89.51249694824219,93.05000305175781,90.07499694824219,5119612.0,56.91089630126953
2014-12-02,89.9749984741211,87.0875015258789,89.5875015258789,87.9625015258789,3372012.0,55.57618713378906
2014-12-03,88.30000305175781,86.13749694824219,88.25,86.3375015258789,4264668.0,54.54948043823242
2014-12-04,87.55000305175781,86.3375015258789,86.5,86.75,2669360.0,54.810115814208984
2014-12-05,87.44999694824219,85.88749694824219,87.01249694824219,86.3499984741211,1934804.0,54.557373046875
2014-12-08,87.9749984741211,85.5250015258789,86.48750305175781,85.9749984741211,4271216.0,54.32044982910156
2014-12-09,88.5,86.23750305175781,86.23750305175781,86.9625015258789,6014928.0,54.94436264038086
2014-12-10,87.42500305175781,86.0,86.9625015258789,86.30000305175781,4814612.0,54.525794982910156
2014-12-11,87.5999984741211,86.07499694824219,86.98750305175781,86.5374984741211,3464892.0,54.67584228515625
2014-12-12,87.17500305175781,85.0374984741211,87.0,85.25,3817656.0,53.86238479614258
2014-12-15,85.6500015258789,81.88749694824219,84.75,82.375,3864424.0,52.04590606689453
2014-12-16,83.7125015258789,81.25,82.01249694824219,81.69999694824219,5689344.0,51.61943435668945
2014-12-17,82.8125,79.0875015258789,81.0374984741211,80.7750015258789,6872632.0,51.035003662109375
2014-12-18,83.2249984741211,81.4000015258789,81.4000015258789,82.5,3957152.0,52.12488555908203
2014-12-19,84.0,82.86250305175781,82.9375,83.73750305175781,3610944.0,52.90676498413086
2014-12-22,84.25,83.25,83.63749694824219,83.9124984741211,2560700.0,53.017330169677734
2014-12-23,84.5875015258789,83.1500015258789,84.11250305175781,83.76249694824219,2177988.0,52.92255783081055
2014-12-24,83.94999694824219,81.3375015258789,83.44999694824219,81.7125015258789,9686040.0,51.62733840942383
2014-12-26,82.51249694824219,80.9375,82.1624984741211,81.9375,2548236.0,51.769493103027344
2014-12-29,83.875,81.7750015258789,82.11250305175781,82.98750305175781,2927308.0,52.43290328979492
2014-12-30,84.1500015258789,82.1875,83.5999984741211,83.125,2753940.0,52.51976776123047
2014-12-31,83.92500305175781,82.4000015258789,83.125,83.0625,3831244.0,52.48027801513672
2015-01-01,84.7125015258789,82.6875,83.1875,84.11250305175781,1579808.0,53.14369201660156
2015-01-02,84.86250305175781,83.4375,84.48750305175781,83.6500015258789,1717556.0,52.85147476196289
2015-01-05,85.4749984741211,83.4749984741211,83.8375015258789,84.55000305175781,2406424.0,53.42011260986328
2015-01-06,85.1624984741211,82.92500305175781,84.875,83.61250305175781,4463644.0,52.827789306640625
2015-01-07,84.4000015258789,82.4000015258789,83.5250015258789,83.76249694824219,3355784.0,52.92255783081055
2015-01-08,86.36250305175781,83.30000305175781,83.98750305175781,85.875,4602312.0,54.25726318359375
2015-01-09,86.75,84.4124984741211,86.42500305175781,85.42500305175781,3983956.0,53.97296142578125
2015-01-12,85.75,84.51249694824219,85.2750015258789,84.875,2247776.0,53.625457763671875
2015-01-13,86.19999694824219,84.75,85.25,85.0374984741211,2103280.0,53.728118896484375
2015-01-14,85.36250305175781,83.76249694824219,84.63749694824219,83.92500305175781,4168004.0,53.02522659301758
2015-01-15,84.98750305175781,82.82499694824219,84.0625,84.01249694824219,3426628.0,53.080501556396484
2015-01-16,84.82499694824219,82.92500305175781,83.75,84.125,2136684.0,53.15159225463867
2015-01-19,84.7125015258789,83.38749694824219,83.76249694824219,84.19999694824219,1786996.0,53.198978424072266
2015-01-20,84.9375,83.8499984741211,84.9000015258789,84.1875,4596116.0,53.191078186035156
2015-01-21,84.0,82.07499694824219,83.875,82.51249694824219,4823040.0,52.13279342651367
2015-01-22,83.5999984741211,82.1875,82.51249694824219,82.9124984741211,2812152.0,52.3855094909668
2015-01-23,83.36250305175781,81.6624984741211,83.2249984741211,82.75,4666480.0,52.2828483581543
2015-01-27,84.125,82.19999694824219,82.75,82.7750015258789,2951324.0,52.298648834228516
2015-01-28,84.8125,82.4000015258789,83.0,84.5374984741211,3311540.0,53.41221237182617
2015-01-29,87.3499984741211,84.3375015258789,84.38749694824219,87.0875015258789,6115700.0,55.023353576660156
2015-01-30,88.75,85.86250305175781,87.5,86.82499694824219,5042612.0,54.85748291015625
2015-02-02,86.75,84.05000305175781,86.75,84.98750305175781,2669436.0,53.69654083251953
2015-02-03,85.2249984741211,82.5,84.92500305175781,82.6875,2999144.0,52.24335479736328
2015-02-04,84.7874984741211,82.17500305175781,82.6500015258789,83.80000305175781,2465912.0,52.94624328613281
2015-02-05,86.86250305175781,82.8499984741211,83.98750305175781,83.6624984741211,4086852.0,52.859375
2015-02-06,83.98750305175781,81.2750015258789,83.25,81.88749694824219,2271320.0,51.73789596557617
2015-02-09,81.48750305175781,79.5,81.23750305175781,79.88749694824219,1767872.0,50.4742546081543
2015-02-10,80.5999984741211,76.75,79.7125015258789,77.73750305175781,2961568.0,49.11586380004883
2015-02-11,79.94999694824219,77.76249694824219,77.9625015258789,79.51249694824219,2326640.0,50.23733139038086
2015-02-12,80.5625,78.375,79.9625015258789,78.8499984741211,2120476.0,49.81875228881836
2015-02-13,80.1875,76.6875,78.88749694824219,77.5625,12272040.0,49.00529479980469
2015-02-16,80.625,77.48750305175781,77.5,79.48750305175781,6350084.0,50.2215461730957
2015-02-18,83.4749984741211,78.26249694824219,79.73750305175781,83.0374984741211,5584988.0,52.464481353759766
2015-02-19,86.5625,83.0,83.3125,85.80000305175781,5447684.0,54.20988082885742
2015-02-20,85.82499694824219,83.0374984741211,85.51249694824219,83.26249694824219,2283128.0,52.60664367675781
2015-02-23,84.61250305175781,82.76249694824219,83.75,84.4749984741211,3303604.0,53.37272262573242
2015-02-24,85.07499694824219,82.01249694824219,85.0,82.19999694824219,2655640.0,51.935340881347656
2015-02-25,83.125,81.5999984741211,82.5250015258789,81.80000305175781,1614696.0,51.6826171875
2015-02-26,82.36250305175781,81.01249694824219,82.36250305175781,81.9124984741211,3940116.0,51.753692626953125
2015-02-27,83.69999694824219,81.4000015258789,82.0374984741211,83.4124984741211,2584652.0,52.701419830322266
2015-03-02,88.9625015258789,84.25,84.69999694824219,87.67500305175781,9614196.0,55.3945426940918
2015-03-03,89.7750015258789,86.1624984741211,87.32499694824219,89.0999984741211,4628636.0,56.29487609863281
2015-03-04,89.69999694824219,84.5,89.5,85.2750015258789,2680732.0,53.878177642822266
2015-03-05,87.44999694824219,84.7750015258789,85.25,87.17500305175781,3632764.0,55.07862854003906
2015-03-09,87.875,85.8499984741211,87.375,87.48750305175781,3264480.0,55.27607345581055
2015-03-10,87.19999694824219,85.0999984741211,87.0,86.51249694824219,2469260.0,54.66004943847656
2015-03-11,87.42500305175781,84.51249694824219,86.4124984741211,85.26249694824219,2875052.0,53.87028503417969
